Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-12-27,2018,12,27,Thursday,51,2018-51,13.41,14.2,13.33,14.08,2181400,14.08,0.016606464686026223,14.502142857142857,14.111
2018-12-28,2018,12,28,Friday,51,2018-51,14.04,14.42,13.81,14.37,2762100,14.37,0.02059658831139366,14.479285714285712,14.1292
2018-12-31,2018,12,31,Monday,52,2018-52,14.57,15.0,14.4,14.59,2914100,14.59,0.01530969163401985,14.470714285714285,14.155999999999999
2019-01-02,2019,1,2,Wednesday,00,2019-00,14.0,14.63,13.98,14.28,1902100,14.28,-0.02124745828475627,14.415714285714285,14.189400000000001
2019-01-03,2019,1,3,Thursday,00,2019-00,14.19,14.2,12.85,12.95,5039100,12.95,-0.09313725130086725,14.248571428571429,14.198599999999999
2019-01-04,2019,1,4,Friday,00,2019-00,13.45,13.89,13.4,13.7,2971900,13.7,0.057915058768063465,14.159285714285714,14.2116
2019-01-07,2019,1,7,Monday,01,2019-01,13.94,14.37,13.74,14.27,2358000,14.27,0.041605887330965485,14.09142857142857,14.2376
2019-01-08,2019,1,8,Tuesday,01,2019-01,14.52,15.1,14.4,14.78,4795200,14.78,0.03573926130675442,14.127142857142857,14.293399999999998
2019-01-09,2019,1,9,Wednesday,01,2019-01,14.04,16.37,14.01,15.75,7953100,15.75,0.06562924794003444,14.200714285714286,14.357000000000001
2019-01-10,2019,1,10,Thursday,01,2019-01,15.4,16.6,15.3,16.26,5974600,16.26,0.032380966913132525,14.322857142857144,14.4188
2019-01-11,2019,1,11,Friday,01,2019-01,16.02,16.09,15.29,15.36,4050200,15.36,-0.055350587917333716,14.375,14.476600000000001
2019-01-14,2019,1,14,Monday,02,2019-02,15.2,15.37,14.71,15.06,2387300,15.06,-0.019531200766018997,14.500714285714285,14.515800000000002
2019-01-15,2019,1,15,Tuesday,02,2019-02,15.33,15.8,15.23,15.51,3143300,15.51,0.029880464590092526,14.629285714285714,14.556000000000001
2019-01-16,2019,1,16,Wednesday,02,2019-02,15.77,16.15,15.56,16.03,4317900,16.03,0.03352678595035452,14.785,14.5928
2019-01-17,2019,1,17,Thursday,02,2019-02,15.9,16.82,15.75,16.53,3893900,16.53,0.031191514571583756,14.959999999999999,14.6348
2019-01-18,2019,1,18,Friday,02,2019-02,16.86,17.09,16.6,16.71,3635100,16.71,0.010889194818519687,15.127142857142855,14.6818
2019-01-22,2019,1,22,Tuesday,03,2019-03,16.16,16.19,15.75,15.93,4492900,15.93,-0.04667856505280532,15.222857142857142,14.7022
2019-01-23,2019,1,23,Wednesday,03,2019-03,16.19,16.37,15.84,15.95,3083100,15.95,0.0012554616262534513,15.342142857142859,14.7182
2019-01-24,2019,1,24,Thursday,03,2019-03,16.09,17.18,16.0,16.89,4376000,16.89,0.05893414367549199,15.623571428571427,14.7662
2019-01-25,2019,1,25,Friday,03,2019-03,17.22,17.5,16.97,17.44,3764300,17.44,0.03256371606184105,15.890714285714285,14.847000000000001
2019-01-28,2019,1,28,Monday,04,2019-04,17.14,18.16,16.8,17.98,4097100,17.98,0.030963244933632783,16.155714285714286,14.948599999999999
2019-01-29,2019,1,29,Tuesday,04,2019-04,17.99,18.38,17.67,17.84,6344300,17.84,-0.007786395618062603,16.374285714285715,15.03
2019-01-30,2019,1,30,Wednesday,04,2019-04,18.19,18.3,17.68,17.76,2807300,17.76,-0.00448430061781413,16.517857142857142,15.113999999999999
2019-01-31,2019,1,31,Thursday,04,2019-04,18.28,18.46,17.96,18.41,5100000,18.41,0.03659907714827759,16.67142857142857,15.192800000000002
2019-02-01,2019,2,1,Friday,04,2019-04,18.3,18.61,17.75,17.83,3082300,17.83,-0.0315046131729102,16.847857142857144,15.259400000000001
2019-02-04,2019,2,4,Monday,05,2019-05,17.89,18.05,17.47,17.7,2415500,17.7,-0.007291035407900326,17.036428571428573,15.353000000000002
2019-02-05,2019,2,5,Tuesday,05,2019-05,17.76,18.43,17.66,18.21,2056400,18.21,0.028813463251428084,17.229285714285716,15.4452
2019-02-06,2019,2,6,Wednesday,05,2019-05,18.19,18.48,18.07,18.21,2865400,18.21,0.0,17.384999999999998,15.5066
2019-02-07,2019,2,7,Thursday,05,2019-05,17.99,18.07,16.99,17.18,4054700,17.18,-0.05656226419995469,17.431428571428572,15.550600000000001
2019-02-08,2019,2,8,Friday,05,2019-05,16.99,17.65,16.43,17.46,1702700,17.46,0.01629794961135822,17.485,15.600999999999999
2019-02-11,2019,2,11,Monday,06,2019-06,17.83,17.95,17.15,17.29,2375000,17.29,-0.009736436303510065,17.58214285714286,15.6474
2019-02-12,2019,2,12,Tuesday,06,2019-06,17.51,18.21,17.51,17.86,3905300,17.86,0.03296701357096676,17.71857142857143,15.681799999999999
2019-02-13,2019,2,13,Wednesday,06,2019-06,18.11,18.5,17.96,18.2,2499700,18.2,0.01903696198032767,17.812142857142856,15.7472
2019-02-14,2019,2,14,Thursday,06,2019-06,18.82,19.2,18.38,18.92,6906900,18.92,0.0395604001743024,17.917857142857144,15.8134
2019-02-15,2019,2,15,Friday,06,2019-06,18.5,18.51,17.72,17.74,6522000,17.74,-0.06236788057174891,17.900714285714283,15.8598
2019-02-19,2019,2,19,Tuesday,07,2019-07,17.81,18.22,17.77,17.8,3313400,17.8,0.0033821570866119366,17.89785714285714,15.929200000000002
2019-02-20,2019,2,20,Wednesday,07,2019-07,18.03,18.75,18.02,18.31,5234800,18.31,0.02865169947985091,17.937142857142856,16.0018
2019-02-21,2019,2,21,Thursday,07,2019-07,18.46,18.68,17.93,18.14,3018500,18.14,-0.009284548402644921,17.91785714285714,16.0708
2019-02-22,2019,2,22,Friday,07,2019-07,18.45,19.55,18.42,19.48,7639100,19.48,0.07386991166893653,18.035714285714285,16.1662
2019-02-25,2019,2,25,Monday,08,2019-08,20.5,21.0,19.56,20.26,8690200,20.26,0.04004110395148208,18.21857142857143,16.2704
2019-02-26,2019,2,26,Tuesday,08,2019-08,19.67,19.98,19.05,19.73,4507000,19.73,-0.026159954622802073,18.327142857142857,16.3592
2019-02-27,2019,2,27,Wednesday,08,2019-08,19.99,20.05,19.43,19.86,5961000,19.86,0.006589005125769987,18.445,16.4574
2019-02-28,2019,2,28,Thursday,08,2019-08,20.9,21.5,18.54,18.98,17474500,18.98,-0.04431022361885295,18.57357142857143,16.5326
2019-03-01,2019,3,1,Friday,08,2019-08,19.11,19.2,17.92,17.98,9815700,17.98,-0.05268704025912607,18.610714285714288,16.6066
2019-03-04,2019,3,4,Monday,09,2019-09,17.63,19.0,17.57,18.82,10394200,18.82,0.04671858587174427,18.72,16.688599999999997
2019-03-05,2019,3,5,Tuesday,09,2019-09,18.66,19.32,18.27,19.14,4526000,19.14,0.01700317215797953,18.81142857142857,16.7804
2019-03-06,2019,3,6,Wednesday,09,2019-09,19.0,19.13,18.51,18.66,4299400,18.66,-0.025078346789077166,18.844285714285714,16.861
2019-03-07,2019,3,7,Thursday,09,2019-09,18.4,18.6,17.67,17.8,3948000,17.8,-0.0460879216175788,18.764285714285712,16.951
2019-03-08,2019,3,8,Friday,09,2019-09,17.21,18.2,17.15,17.94,3441200,17.94,0.007865241741447981,18.778571428571432,17.035600000000002
2019-03-11,2019,3,11,Monday,10,2019-10,18.12,18.62,17.97,18.6,4642200,18.6,0.03678928805822235,18.835714285714285,17.1306
2019-03-12,2019,3,12,Tuesday,10,2019-10,18.71,19.26,18.63,18.9,3295500,18.9,0.016128990909022756,18.877857142857145,17.227
2019-03-13,2019,3,13,Wednesday,10,2019-10,18.9,19.1,18.17,18.2,3825900,18.2,-0.03703697723382571,18.88214285714286,17.3036
2019-03-14,2019,3,14,Thursday,10,2019-10,18.3,18.6,18.18,18.5,1640100,18.5,0.01648347387278326,18.812142857142856,17.381800000000002
2019-03-15,2019,3,15,Friday,10,2019-10,18.59,18.83,18.5,18.71,2184100,18.71,0.011351301863386842,18.701428571428572,17.470399999999998
2019-03-18,2019,3,18,Monday,11,2019-11,18.91,18.95,18.37,18.5,2295800,18.5,-0.011223896031450575,18.61357142857143,17.581400000000002
2019-03-19,2019,3,19,Tuesday,11,2019-11,18.57,19.0,18.45,18.65,3482500,18.65,0.008108087488122973,18.527142857142856,17.6804
2019-03-20,2019,3,20,Wednesday,11,2019-11,18.62,18.65,17.72,17.75,5205700,17.75,-0.048257353187077356,18.439285714285713,17.75
2019-03-21,2019,3,21,Thursday,11,2019-11,17.77,18.06,17.55,17.71,4727100,17.71,-0.0022535727057658717,18.419999999999998,17.808600000000002
2019-03-22,2019,3,22,Friday,11,2019-11,17.6,17.69,17.2,17.21,4250900,17.21,-0.028232638387789555,18.305,17.8378
2019-03-25,2019,3,25,Monday,12,2019-12,17.11,17.81,17.05,17.59,1901400,17.59,0.022080249176659184,18.194285714285716,17.8644
2019-03-26,2019,3,26,Tuesday,12,2019-12,17.65,17.9,17.61,17.7,2688100,17.7,0.006253587799735172,18.125714285714288,17.9112
2019-03-27,2019,3,27,Wednesday,12,2019-12,17.71,17.98,17.5,17.71,5441800,17.71,0.0005648768984314323,18.119285714285716,17.964199999999998
2019-03-28,2019,3,28,Thursday,12,2019-12,17.75,18.2,17.67,18.1,3779300,18.1,0.02202153117777428,18.130714285714287,18.016
2019-03-29,2019,3,29,Friday,12,2019-12,18.41,18.97,17.83,18.95,6273500,18.95,0.046961346052784236,18.155714285714286,18.0744
2019-04-01,2019,4,1,Monday,13,2019-13,19.24,19.3,18.16,18.8,5938400,18.8,-0.007915647484946997,18.14857142857143,18.1198
2019-04-02,2019,4,2,Tuesday,13,2019-13,18.39,18.59,17.99,18.05,9102700,18.05,-0.039893618640234885,18.13785714285714,18.1466
2019-04-03,2019,4,3,Wednesday,13,2019-13,18.27,18.6,17.98,18.08,21655200,18.08,0.0016620879730515625,18.107857142857146,18.1896
2019-04-04,2019,4,4,Thursday,13,2019-13,18.03,18.19,16.92,17.23,11660000,17.23,-0.04701329563365908,18.002142857142857,18.2152
2019-04-05,2019,4,5,Friday,13,2019-13,17.39,18.25,17.24,18.02,7908800,18.02,0.04585031552617247,17.967857142857145,18.2378
2019-04-08,2019,4,8,Monday,14,2019-14,17.94,18.14,17.69,17.91,5201500,17.91,-0.0061043622395786645,17.915,18.2472
2019-04-09,2019,4,9,Tuesday,14,2019-14,17.92,17.96,17.77,17.84,2435300,17.84,-0.003908414038000907,17.92142857142857,18.2444
2019-04-10,2019,4,10,Wednesday,14,2019-14,17.99,17.99,17.42,17.63,2902900,17.63,-0.011771355943112294,17.915714285714284,18.2402
2019-04-11,2019,4,11,Thursday,14,2019-14,17.5,17.77,17.38,17.47,3652900,17.47,-0.009075431368605447,17.934285714285714,18.2344
2019-04-12,2019,4,12,Friday,14,2019-14,17.82,18.52,17.68,18.32,7307200,18.32,0.04865486061124025,17.986428571428572,18.2326
2019-04-15,2019,4,15,Monday,15,2019-15,18.08,18.15,16.88,17.18,8859100,17.18,-0.06222704195625672,17.949285714285715,18.2196
2019-04-16,2019,4,16,Tuesday,15,2019-15,17.49,17.55,17.0,17.1,4515100,17.1,-0.00465657289202448,17.905714285714286,18.2076
2019-04-17,2019,4,17,Wednesday,15,2019-15,17.26,17.3,16.71,16.93,5296400,16.93,-0.009941524707693272,17.822142857142858,18.182000000000002
2019-04-18,2019,4,18,Thursday,15,2019-15,17.0,17.54,16.96,17.45,3426600,17.45,0.0307147341045646,17.715,18.166800000000002
2019-04-22,2019,4,22,Monday,16,2019-16,17.0,17.75,17.0,17.72,2792600,17.72,0.015472695622367194,17.63785714285714,18.177599999999998
2019-04-23,2019,4,23,Tuesday,16,2019-16,17.62,17.99,17.61,17.73,4245600,17.73,0.0005643470242291393,17.615000000000002,18.183
2019-04-24,2019,4,24,Wednesday,16,2019-16,17.66,17.89,17.19,17.77,2285000,17.77,0.0022561148652064933,17.59285714285714,18.1926
2019-04-25,2019,4,25,Thursday,16,2019-16,17.54,17.65,17.03,17.49,2990600,17.49,-0.01575693187577698,17.611428571428572,18.1852
2019-04-26,2019,4,26,Friday,16,2019-16,17.47,17.81,17.28,17.78,2251800,17.78,0.01658095593610187,17.594285714285714,18.1768
2019-04-29,2019,4,29,Monday,17,2019-17,17.72,17.85,17.41,17.68,2642800,17.68,-0.0056243182006644465,17.577857142857145,18.152
2019-04-30,2019,4,30,Tuesday,17,2019-17,17.56,17.9,17.45,17.8,3617400,17.8,0.006787269785828887,17.575,18.153200000000002
2019-05-01,2019,5,1,Wednesday,17,2019-17,17.9,18.08,17.81,17.83,2544300,17.83,0.001685431906257806,17.589285714285715,18.1538
2019-05-02,2019,5,2,Thursday,17,2019-17,17.8,18.15,17.51,17.72,2462900,17.72,-0.0061694117118480385,17.607142857142858,18.142
2019-05-03,2019,5,3,Friday,17,2019-17,17.9,18.31,17.75,18.19,3247500,18.19,0.0265237719478304,17.597857142857144,18.143
2019-05-06,2019,5,6,Monday,18,2019-18,17.35,17.57,17.03,17.4,4826500,17.4,-0.043430505350904425,17.61357142857143,18.1014
2019-05-07,2019,5,7,Tuesday,18,2019-18,17.27,17.6,16.97,17.09,3042500,17.09,-0.01781606165164773,17.612857142857145,18.038
2019-05-08,2019,5,8,Wednesday,18,2019-18,17.08,17.39,16.8,17.14,3634400,17.14,0.0029256428680004554,17.627857142857142,17.9862
2019-05-09,2019,5,9,Thursday,18,2019-18,16.71,17.17,16.19,17.14,6096600,17.14,0.0,17.60571428571429,17.9318
2019-05-10,2019,5,10,Friday,18,2019-18,17.17,17.5,16.58,17.1,3930900,17.1,-0.0023336645042629778,17.56142857142857,17.894199999999998
2019-05-13,2019,5,13,Monday,19,2019-19,16.51,16.65,16.03,16.21,4672900,16.21,-0.05204685831244271,17.452857142857145,17.8588
2019-05-14,2019,5,14,Tuesday,19,2019-19,16.69,16.7,14.82,15.39,16739100,15.39,-0.05058598318709151,17.282857142857143,17.7902
2019-05-15,2019,5,15,Wednesday,19,2019-19,15.46,15.69,15.19,15.53,4802100,15.53,0.009096776252456529,17.142857142857142,17.718000000000004
2019-05-16,2019,5,16,Thursday,19,2019-19,15.63,15.97,15.5,15.81,3529900,15.81,0.018029664614291452,17.002142857142857,17.660999999999998
2019-05-17,2019,5,17,Friday,19,2019-19,15.53,15.7,15.25,15.35,4076700,15.35,-0.029095510812018333,16.835714285714285,17.612000000000002
2019-05-20,2019,5,20,Monday,20,2019-20,15.0,15.1,14.43,14.58,4531100,14.58,-0.05016289502462845,16.60571428571429,17.5448
2019-05-21,2019,5,21,Tuesday,20,2019-20,14.87,15.03,14.64,14.77,5223500,14.77,0.013031586766244718,16.387142857142855,17.468200000000003
2019-05-22,2019,5,22,Wednesday,20,2019-20,14.73,14.99,14.45,14.69,2483000,14.69,-0.005416443798301973,16.170714285714286,17.384
2019-05-23,2019,5,23,Thursday,20,2019-20,14.2,14.47,13.83,14.32,4847400,14.32,-0.0251871951074234,15.894285714285715,17.3064
2019-05-24,2019,5,24,Friday,20,2019-20,14.49,14.57,13.99,14.05,2452900,14.05,-0.01885471437453612,15.655,17.2174
2019-05-28,2019,5,28,Tuesday,21,2019-21,14.37,14.63,13.98,14.01,3617400,14.01,-0.002846972335232012,15.435,17.1234
2019-05-29,2019,5,29,Wednesday,21,2019-21,13.88,14.02,13.65,13.78,3338000,13.78,-0.016416880239337517,15.195000000000002,17.029
2019-05-30,2019,5,30,Thursday,21,2019-21,13.93,14.05,13.82,13.89,1532700,13.89,0.007982627901535144,14.962857142857143,16.9338
2019-05-31,2019,5,31,Friday,21,2019-21,13.63,13.72,13.3,13.5,2886300,13.5,-0.02807777780295273,14.705714285714285,16.8488
2019-06-03,2019,6,3,Monday,22,2019-22,13.51,13.8,13.23,13.48,5497300,13.48,-0.0014815153899015998,14.510714285714284,16.7642
2019-06-04,2019,6,4,Tuesday,22,2019-22,13.45,14.27,13.27,14.11,5363800,14.11,0.04673591512128494,14.419285714285715,16.7022
2019-06-05,2019,6,5,Wednesday,22,2019-22,14.42,14.45,13.48,13.99,6164700,13.99,-0.008504598758249826,14.309285714285716,16.6302
2019-06-06,2019,6,6,Thursday,22,2019-22,13.9,14.34,13.73,14.17,2654300,14.17,0.012866355119417916,14.192142857142857,16.5596
2019-06-07,2019,6,7,Friday,22,2019-22,14.15,15.1,14.1,14.8,5002000,14.8,0.04446013486583489,14.152857142857144,16.5014
2019-06-10,2019,6,10,Monday,23,2019-23,14.91,15.31,14.88,15.06,3584400,15.06,0.017567582806154336,14.187142857142858,16.4406
2019-06-11,2019,6,11,Tuesday,23,2019-23,15.51,15.63,14.55,14.92,5314200,14.92,-0.009296171276356291,14.197857142857144,16.36
2019-06-12,2019,6,12,Wednesday,23,2019-23,14.56,14.78,14.41,14.69,1471300,14.69,-0.015415582757005941,14.197857142857144,16.2778
2019-06-13,2019,6,13,Thursday,23,2019-23,14.62,14.8,14.25,14.48,3091900,14.48,-0.014295442079345078,14.209285714285715,16.2064
2019-06-14,2019,6,14,Friday,23,2019-23,14.33,14.45,14.01,14.27,2575900,14.27,-0.014502699662394036,14.225,16.1302
2019-06-17,2019,6,17,Monday,24,2019-24,14.2,14.58,14.19,14.36,1461100,14.36,0.006306881291276323,14.25,16.0728
2019-06-18,2019,6,18,Tuesday,24,2019-24,14.59,15.5,14.5,15.16,4473100,15.16,0.055710321020994824,14.348571428571429,16.0156
2019-06-19,2019,6,19,Wednesday,24,2019-24,15.23,15.34,14.95,15.19,955000,15.19,0.001978874226460592,14.441428571428572,15.961199999999998
2019-06-20,2019,6,20,Thursday,24,2019-24,15.57,15.93,15.48,15.58,3130600,15.58,0.025674809354597317,14.59,15.916000000000002
2019-06-21,2019,6,21,Friday,24,2019-24,15.34,15.57,15.1,15.44,2675600,15.44,-0.008985901412601027,14.73,15.8722
2019-06-24,2019,6,24,Monday,25,2019-25,15.44,16.24,15.28,16.07,3683600,16.07,0.04080311732918318,14.870000000000001,15.8442
2019-06-25,2019,6,25,Tuesday,25,2019-25,15.88,16.14,15.47,15.64,2839100,15.64,-0.026757894192117382,14.987857142857141,15.7906
2019-06-26,2019,6,26,Wednesday,25,2019-25,15.9,16.23,15.9,15.97,1905400,15.97,0.02109973890422223,15.116428571428571,15.7664
2019-06-27,2019,6,27,Thursday,25,2019-25,16.07,16.25,15.94,16.1,2739800,16.1,0.00814027002299511,15.209285714285715,15.7464
2019-06-28,2019,6,28,Friday,25,2019-25,15.89,16.28,15.82,16.27,1853900,16.27,0.010559010699751736,15.295714285714284,15.733200000000002
2019-07-01,2019,7,1,Monday,26,2019-26,16.55,16.82,16.26,16.48,4575000,16.48,0.012907134515318885,15.407142857142857,15.713799999999999
2019-07-02,2019,7,2,Tuesday,26,2019-26,16.42,16.7,16.25,16.61,2952500,16.61,0.00788841454649658,15.544285714285715,15.6916
2019-07-03,2019,7,3,Wednesday,26,2019-26,16.6,16.66,16.3,16.63,1189600,16.63,0.001204006603261476,15.697857142857142,15.6696
2019-07-05,2019,7,5,Friday,26,2019-26,16.52,16.8,16.4,16.74,956300,16.74,0.006614589050075059,15.874285714285715,15.649
2019-07-08,2019,7,8,Monday,27,2019-27,16.5,16.61,16.4,16.56,1076200,16.56,-0.01075270654939553,16.03142857142857,15.630400000000002
2019-07-09,2019,7,9,Tuesday,27,2019-27,16.3,16.66,16.18,16.6,1391200,16.6,0.0024155143005657465,16.134285714285713,15.606799999999998
2019-07-10,2019,7,10,Wednesday,27,2019-27,16.7,16.83,16.48,16.59,2012500,16.59,-0.0006024234127728345,16.234285714285715,15.585
2019-07-11,2019,7,11,Thursday,27,2019-27,16.65,16.7,16.33,16.47,1145800,16.47,-0.007233323576231521,16.297857142857143,15.558399999999999
2019-07-12,2019,7,12,Friday,27,2019-27,16.6,16.75,16.33,16.4,1399700,16.4,-0.004250133439135051,16.36642857142857,15.5298
2019-07-15,2019,7,15,Monday,28,2019-28,16.58,16.66,16.41,16.45,1491300,16.45,0.0030488503397696487,16.393571428571427,15.5044
2019-07-16,2019,7,16,Tuesday,28,2019-28,16.5,16.55,16.06,16.07,1327600,16.07,-0.023100367811006217,16.424285714285713,15.461999999999998
2019-07-17,2019,7,17,Wednesday,28,2019-28,16.1,16.1,15.36,15.58,2816900,15.58,-0.030491585589511927,16.396428571428572,15.4256
2019-07-18,2019,7,18,Thursday,28,2019-28,15.5,15.62,15.06,15.53,1997900,15.53,-0.0032092548767465034,16.355714285714285,15.394400000000001
2019-07-19,2019,7,19,Friday,28,2019-28,15.66,15.8,15.43,15.54,2031700,15.54,0.0006439297523364029,16.303571428571427,15.362399999999997
2019-07-22,2019,7,22,Monday,29,2019-29,15.78,16.24,15.41,15.56,2589000,15.56,0.001287030747282314,16.23785714285714,15.3308
2019-07-23,2019,7,23,Tuesday,29,2019-29,15.78,16.18,15.7,15.71,4330800,15.71,0.00964007805174405,16.173571428571428,15.303000000000003
2019-07-24,2019,7,24,Wednesday,29,2019-29,15.84,15.95,15.72,15.8,1909900,15.8,0.005728844835732216,16.114285714285714,15.2948
2019-07-25,2019,7,25,Thursday,29,2019-29,15.87,15.99,15.5,15.7,2056100,15.7,-0.006329137991299971,16.04,15.301000000000002
2019-07-26,2019,7,26,Friday,29,2019-29,15.76,16.2,15.75,15.96,1748500,15.96,0.016560524333790072,15.997142857142856,15.309599999999998
2019-07-29,2019,7,29,Monday,30,2019-30,16.0,16.15,15.77,16.13,1537100,16.13,0.010651574073515357,15.963571428571429,15.315999999999999
2019-07-30,2019,7,30,Tuesday,30,2019-30,15.9,16.03,15.37,15.49,2580400,15.49,-0.03967758356771178,15.885,15.3188
2019-07-31,2019,7,31,Wednesday,30,2019-30,15.5,15.5,14.9,15.15,3207400,15.15,-0.021949655107280086,15.790714285714285,15.3302
2019-08-01,2019,8,1,Thursday,30,2019-30,15.25,15.49,14.6,14.75,2556100,14.75,-0.026402615749311686,15.672857142857143,15.3298
2019-08-02,2019,8,2,Friday,30,2019-30,14.7,14.79,14.21,14.72,2139600,14.72,-0.0020338802014366886,15.549285714285714,15.3304
2019-08-05,2019,8,5,Monday,31,2019-31,14.2,14.3,13.61,13.81,7192500,13.81,-0.061820640686427786,15.387857142857143,15.3202
2019-08-06,2019,8,6,Tuesday,31,2019-31,14.26,14.54,13.88,13.95,4844600,13.95,0.010137536958331417,15.27142857142857,15.3182
2019-08-07,2019,8,7,Wednesday,31,2019-31,14.16,14.39,13.67,14.04,4303800,14.04,0.0064516239296372735,15.165000000000001,15.318800000000001
2019-08-08,2019,8,8,Thursday,31,2019-31,14.19,14.36,13.94,14.19,2475100,14.19,0.010683733542580232,15.06857142857143,15.327
2019-08-09,2019,8,9,Friday,31,2019-31,14.09,14.11,13.86,13.91,2122600,13.91,-0.019732187544125868,14.950714285714286,15.327399999999997
2019-08-12,2019,8,12,Monday,32,2019-32,13.75,14.01,13.7,13.84,1691300,13.84,-0.0050323289426377205,14.817142857142857,15.3342
2019-08-13,2019,8,13,Tuesday,32,2019-32,13.88,14.07,13.73,14.01,4253700,14.01,0.012283242371363468,14.689285714285715,15.3448
2019-08-14,2019,8,14,Wednesday,32,2019-32,13.7,13.96,13.55,13.81,2014400,13.81,-0.01427550364009511,14.554285714285713,15.3388
2019-08-15,2019,8,15,Thursday,32,2019-32,13.92,14.13,13.9,14.01,1028400,14.01,0.014482244981038672,14.415000000000001,15.3392
2019-08-16,2019,8,16,Friday,32,2019-32,14.29,14.78,14.28,14.52,2501800,14.52,0.036402585335470805,14.3,15.3462
2019-08-19,2019,8,19,Monday,33,2019-33,14.85,15.01,14.4,14.5,3142200,14.5,-0.001377441951317393,14.229285714285714,15.3402
2019-08-20,2019,8,20,Tuesday,33,2019-33,14.42,14.58,14.21,14.31,1697500,14.31,-0.013103419336779387,14.169285714285715,15.3252
2019-08-21,2019,8,21,Wednesday,33,2019-33,14.5,14.54,14.32,14.41,1427500,14.41,0.006988080004409092,14.145,15.315
2019-08-22,2019,8,22,Thursday,33,2019-33,14.56,14.74,14.35,14.7,2945000,14.7,0.020124910820530584,14.143571428571429,15.315199999999999
2019-08-23,2019,8,23,Friday,33,2019-33,14.58,15.34,14.58,14.7,4211200,14.7,0.0,14.207142857142857,15.319600000000001
2019-08-26,2019,8,26,Monday,34,2019-34,15.12,15.15,14.0,14.5,7836000,14.5,-0.013605429378242606,14.246428571428572,15.324200000000001
2019-08-27,2019,8,27,Tuesday,34,2019-34,14.31,14.9,13.85,13.92,6020000,13.92,-0.03999999473834859,14.237857142857141,15.3154
2019-08-28,2019,8,28,Wednesday,34,2019-34,13.81,13.86,13.36,13.53,4262600,13.53,-0.02801726588974185,14.190714285714284,15.282800000000002
2019-08-29,2019,8,29,Thursday,34,2019-34,13.75,14.02,13.58,13.7,2736800,13.7,0.012564676988106038,14.175714285714283,15.253
2019-08-30,2019,8,30,Friday,34,2019-34,13.75,14.25,13.75,14.05,2268700,14.05,0.025547473455658443,14.190714285714284,15.2224
2019-09-03,2019,9,3,Tuesday,35,2019-35,13.81,14.44,13.81,14.16,2755300,14.16,0.007829156952594563,14.20142857142857,15.196800000000001
2019-09-04,2019,9,4,Wednesday,35,2019-35,14.32,14.32,13.7,13.77,4553800,13.77,-0.027542330074227683,14.198571428571428,15.150799999999998
2019-09-05,2019,9,5,Thursday,35,2019-35,14.0,14.65,14.0,14.59,7928200,14.59,0.05954972168224537,14.24,15.1298
2019-09-06,2019,9,6,Friday,35,2019-35,14.7,14.89,14.36,14.46,3314000,14.46,-0.008910220224902399,14.235714285714284,15.099599999999999
2019-09-09,2019,9,9,Monday,36,2019-36,14.48,14.52,14.24,14.34,1597700,14.34,-0.008298747250519378,14.224285714285713,15.064400000000001
2019-09-10,2019,9,10,Tuesday,36,2019-36,14.27,14.9,14.16,14.87,3981500,14.87,0.036959534681423545,14.264285714285714,15.036399999999999
2019-09-11,2019,9,11,Wednesday,36,2019-36,14.98,15.28,14.8,15.21,4430400,15.21,0.022864838951214717,14.321428571428571,15.011000000000001
2019-09-12,2019,9,12,Thursday,36,2019-36,15.3,15.36,14.91,15.14,3548100,15.14,-0.004602215295769763,14.352857142857143,14.9816
2019-09-13,2019,9,13,Friday,36,2019-36,15.2,15.28,14.94,15.06,1693400,15.06,-0.005284010692994334,14.378571428571428,14.9502
2019-09-16,2019,9,16,Monday,37,2019-37,14.9,15.19,14.87,15.0,2288000,15.0,-0.003984091497005848,14.414285714285713,14.9154
2019-09-17,2019,9,17,Tuesday,37,2019-37,14.91,15.31,14.83,15.24,1678200,15.24,0.015999984741210893,14.508571428571429,14.889
2019-09-18,2019,9,18,Wednesday,37,2019-37,15.24,15.35,14.96,15.21,1889900,15.21,-0.0019684864449962536,14.62857142857143,14.861200000000002
2019-09-19,2019,9,19,Thursday,37,2019-37,15.24,15.43,15.1,15.1,1769200,15.1,-0.00723206156484979,14.72857142857143,14.8314
2019-09-20,2019,9,20,Friday,37,2019-37,15.09,15.48,15.03,15.26,2801000,15.26,0.01059601611722183,14.815,14.8072
2019-09-23,2019,9,23,Monday,38,2019-38,15.24,15.33,14.97,15.1,1560500,15.1,-0.010484917759652879,14.882142857142856,14.781200000000002
2019-09-24,2019,9,24,Tuesday,38,2019-38,15.1,15.19,14.45,14.6,3471200,14.6,-0.03311258194493727,14.941428571428572,14.7442
2019-09-25,2019,9,25,Wednesday,38,2019-38,14.52,14.94,14.41,14.89,2742000,14.89,0.01986301056684181,14.962857142857143,14.720600000000001
2019-09-26,2019,9,26,Thursday,38,2019-38,14.94,15.13,14.81,15.02,1813000,15.02,0.00873069922387315,15.002857142857144,14.7094
2019-09-27,2019,9,27,Friday,38,2019-38,15.05,15.29,14.05,14.33,3475300,14.33,-0.04593878249191152,15.002142857142857,14.6854
2019-09-30,2019,9,30,Monday,39,2019-39,14.47,14.55,14.07,14.12,1441300,14.12,-0.014654573570483498,14.948571428571428,14.657
